INDEX,Document,Topic,Name,Top_n_words,Probability,Representative_document
117,"para a retificação de dados, quando não se prefira fazê-lo por processo sigiloso, judicial ou administrativo;",1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,1.0,False
118,conceder-se-á habeas data:,47,47_habeas_corpus_habeas corpus_habeas data,habeas - corpus - habeas corpus - habeas data - mandado - mandado seguranca - data - seguranca - seguranca habeas - coator,1.0,False
119,"qualquer cidadão é parte legítima para propor ação popular que vise a anular ato lesivo ao patrimônio público ou de entidade de que o Estado participe, à moralidade administrativa, ao meio ambiente e ao patrimônio histórico e cultural, ficando o autor, salvo comprovada má-fé, isento de custas judiciais e do ônus da sucumbência;",1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,0.14606874439773515,False
120,o Estado prestará assistência jurídica integral e gratuita aos que comprovarem insuficiência de recursos;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.42784497802213295,False
121,"o Estado indenizará o condenado por erro judiciário, assim como o que ficar preso além do tempo fixado na sentença;",27,27_preso_transitada_transitada julgado_julgado,preso - transitada - transitada julgado - julgado - sentenca - sentenca transitada - prisao - julgamento - condenado - julgados,1.0,False
122,o registro civil de nascimento;,1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,0.08457808339526866,False
123,a certidão de óbito;,20,20_anistia_desde_desde posse_resolucoes disponham,anistia - desde - desde posse - resolucoes disponham - relacionadas sao - perpetuo - resolucoes - omissoes relacionadas - sao consideradas - seguintes vedacoes,0.40716901673247735,False
124,"são gratuitos para os reconhecidamente pobres, na forma da lei:",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5127596831662993,False
125,"são gratuitas as ações de habeas corpus e habeas data, e, na forma da lei, os atos necessários ao exercício da cidadania.",47,47_habeas_corpus_habeas corpus_habeas data,habeas - corpus - habeas corpus - habeas data - mandado - mandado seguranca - data - seguranca - seguranca habeas - coator,0.28250157289344524,False
126,"a todos, no âmbito judicial e administrativo, são assegurados a razoável duração do processo e os meios que garantam a celeridade de sua tramitação.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.23623915206936963,False
127,"é assegurado, nos termos da lei, o direito à proteção dos dados pessoais, inclusive nos meios digitais.",1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,1.0,False
128,"Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:",6,6_brasileira_federativa brasil_republica federativa_brasil,brasileira - federativa brasil - republica federativa - brasil - brasileiros - brasileiro - federativa - capital - empresa - pais,0.3874199261268359,False
129,As normas definidoras dos direitos e garantias fundamentais têm aplicação imediata.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6753651873010008,False
130,"Os direitos e garantias expressos nesta Constituição não excluem outros decorrentes do regime e dos princípios por ela adotados, ou dos tratados internacionais em que a República Federativa do Brasil seja parte.",6,6_brasileira_federativa brasil_republica federativa_brasil,brasileira - federativa brasil - republica federativa - brasil - brasileiros - brasileiro - federativa - capital - empresa - pais,0.3191756530870392,False
131,"Os tratados e convenções internacionais sobre direitos humanos que forem aprovados, em cada Casa do Congresso Nacional, em dois turnos, por três quintos dos votos dos respectivos membros, serão equivalentes às emendas constitucionais.",0,0_congresso nacional_congresso_dias_nacional,congresso nacional - congresso - dias - nacional - prazo - presidente - casa - sessao - eleicao - votacao,0.16588028716628272,False
132,O Brasil se submete à jurisdição de Tribunal Penal Internacional a cuja criação tenha manifestado adesão.,36,36_dentre brasileiros_brasil_ordem advogados_advogados brasil,dentre brasileiros - brasil - ordem advogados - advogados brasil - advogados - brasileiros - ordem - nomeados - conselho federal - federal ordem,0.19007972936073925,False
133,"São direitos sociais a educação, a saúde, o trabalho, o lazer, a segurança, a previdência social, a proteção à maternidade e à infância, a assistência aos desamparados, na forma desta Constituição .",1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,1.0,False
134,"Todo brasileiro em situação de vulnerabilidade social terá direito a uma renda básica familiar, garantida pelo poder público em programa permanente de transferência de renda, cujas normas e requisitos de acesso serão determinados em lei, observada a legislação fiscal e orçamentária.",6,6_brasileira_federativa brasil_republica federativa_brasil,brasileira - federativa brasil - republica federativa - brasil - brasileiros - brasileiro - federativa - capital - empresa - pais,0.2952394930641549,False
135,"relação de emprego protegida contra despedida arbitrária ou sem justa causa, nos termos de lei complementar, que preverá indenização compensatória, dentre outros direitos;",23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,1.0,False
136,"seguro-desemprego, em caso de desemprego involuntário;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.12756718998617822,False
137,fundo de garantia do tempo de serviço;,10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.073046861346309,False
138,"salário mínimo, fixado em lei, nacionalmente unificado, capaz de atender às suas necessidades vitais básicas e às de sua família com moradia, alimentação, educação, saúde, lazer, vestuário, higiene, transporte e previdência social, com reajustes periódicos que lhe preservem o poder aquisitivo, sendo vedada sua vinculação para qualquer fim;",58,58_salario_remuneracao_minimo_consequente repercussao,salario - remuneracao - minimo - consequente repercussao - incorporados salario - titulo serao - salario efeito - efeito contribuicao - repercussao beneficios - previdenciaria consequente,1.0,False
139,piso salarial proporcional à extensão e à complexidade do trabalho;,23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,0.3922041247859862,False
140,"irredutibilidade do salário, salvo o disposto em convenção ou acordo coletivo;",23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,0.38382805822679233,False
141,"garantia de salário, nunca inferior ao mínimo, para os que percebem remuneração variável;",58,58_salario_remuneracao_minimo_consequente repercussao,salario - remuneracao - minimo - consequente repercussao - incorporados salario - titulo serao - salario efeito - efeito contribuicao - repercussao beneficios - previdenciaria consequente,1.0,False
142,décimo terceiro salário com base na remuneração integral ou no valor da aposentadoria;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.1925697103830165,False
143,remuneração do trabalho noturno superior à do diurno;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.13753756162787445,False
144,"proteção do salário na forma da lei, constituindo crime sua retenção dolosa;",23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,0.14828564920127554,False
145,"participação nos lucros, ou resultados, desvinculada da remuneração, e, excepcionalmente, participação na gestão da empresa, conforme definido em lei;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.448897216798819,False
146,salário-família para os seus dependentes;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4111829532280262,False
147,"duração do trabalho normal não superior a oito horas diárias e quarenta e quatro semanais, facultada a compensação de horários e a redução da jornada, mediante acordo ou convenção coletiva de trabalho;",23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,0.13614482495446056,False
148,"jornada de seis horas para o trabalho realizado em turnos ininterruptos de revezamento, salvo negociação coletiva;",23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,1.0,False
149,"repouso semanal remunerado, preferencialmente aos domingos;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.19804868997056158,False
150,"remuneração do serviço extraordinário superior, no mínimo, em cinqüenta por cento à do normal;",58,58_salario_remuneracao_minimo_consequente repercussao,salario - remuneracao - minimo - consequente repercussao - incorporados salario - titulo serao - salario efeito - efeito contribuicao - repercussao beneficios - previdenciaria consequente,1.0,True
