condenação criminal transitada em julgado, enquanto durarem seus efeitos;$9$prisão ninguém julgado sentença
recusa de cumprir obrigação a todos imposta ou prestação alternativa, nos termos do art. 5º, VIII;$9$prisão ninguém julgado sentença
improbidade administrativa, nos termos do art. 37, § 4º.$1$deste aplica disposto desta
É vedada a cassação de direitos políticos, cuja perda ou suspensão só se dará nos casos de:$-1$lei federal nacional sobre
A lei que alterar o processo eleitoral só entrará em vigor um ano após sua promulgação.$-1$lei federal nacional sobre
caráter nacional;$20$ polícia ferroviária rodoviária anistia
proibição de recebimento de recursos financeiros de entidade ou governo estrangeiros ou de subordinação a estes;$-1$lei federal nacional sobre
prestação de contas à Justiça Eleitoral;$-1$lei federal nacional sobre
funcionamento parlamentar de acordo com a lei.$0$ organização ministério administrativa seguintes
É livre a criação, fusão, incorporação e extinção de partidos políticos, resguardados a soberania nacional, o regime democrático, o pluripartidarismo, os direitos fundamentais da pessoa humana e observados os seguintes preceitos:$-1$lei federal nacional sobre
É assegurada aos partidos políticos autonomia para definir sua estrutura interna, organização e funcionamento, devendo seus estatutos estabelecer normas de fidelidade e disciplina partidárias.$0$ organização ministério administrativa seguintes
Os partidos políticos, após adquirirem personalidade jurídica, na forma da lei civil, registrarão seus estatutos no Tribunal Superior Eleitoral.$-1$lei federal nacional sobre
obtiverem, nas eleições para a Câmara dos Deputados, no mínimo, 3% (três por cento) dos votos válidos, distribuídos em pelo menos um terço das unidades da Federação, com um mínimo de 2% (dois por cento) dos votos válidos em cada uma delas; ou$-1$lei federal nacional sobre
tiverem elegido pelo menos quinze Deputados Federais distribuídos em pelo menos um terço das unidades da Federação.$-1$lei federal nacional sobre
Os partidos políticos têm direito a recursos do fundo partidário e acesso gratuito ao rádio e à televisão, na forma da lei.$31$políticos direitos rádio televisão
É vedada a utilização pelos partidos políticos de organização paramilitar.$-1$lei federal nacional sobre
Ao eleito por partido que não preencher os requisitos previstos no § 3º deste artigo é assegurado o mandato e facultada a filiação, sem perda do mandato, a outro partido que os tenha atingido, não sendo essa filiação considerada para fins de distribuição dos recursos do fundo partidário e de acesso gratuito ao tempo de rádio e de televisão.$7$lei nesta casos previstos
Os Deputados Federais, os Deputados Estaduais, os Deputados Distritais e os Vereadores que se desligarem do partido pelo qual tenham sido eleitos perderão o mandato, salvo nos casos de anuência do partido ou de outras hipóteses de justa causa estabelecidas em lei, não computada, em qualquer caso, a migração de partido para fins de distribuição de recursos do fundo partidário ou de outros fundos públicos e de acesso gratuito ao rádio e à televisão.$-1$lei federal nacional sobre
Os partidos políticos devem aplicar no mínimo 5% (cinco por cento) dos recursos do fundo partidário na criação e na manutenção de programas de promoção e difusão da participação política das mulheres, de acordo com os interesses intrapartidários.$-1$lei federal nacional sobre
O montante do Fundo Especial de Financiamento de Campanha e da parcela do fundo partidário destinada a campanhas eleitorais, bem como o tempo de propaganda gratuita no rádio e na televisão a ser distribuído pelos partidos às respectivas candidatas, deverão ser de no mínimo 30% (trinta por cento), proporcional ao número de candidatas, e a distribuição deverá ser realizada conforme critérios definidos pelos respectivos órgãos de direção e pelas normas estatutárias, considerados a autonomia e o interesse partidário.$-1$lei federal nacional sobre
A organização político-administrativa da República Federativa do Brasil compreende a União, os Estados, o Distrito Federal e os Municípios, todos autônomos, nos termos desta Constituição .$2$distrito estados municípios federal
Brasília é a Capital Federal.$-1$lei federal nacional sobre
Os Territórios Federais integram a União, e sua criação, transformação em Estado ou reintegração ao Estado de origem serão reguladas em lei complementar.$2$distrito estados municípios federal
Os Estados podem incorporar-se entre si, subdividir-se ou desmembrar-se para se anexarem a outros, ou formarem novos Estados ou Territórios Federais, mediante aprovação da população diretamente interessada, através de plebiscito, e do Congresso Nacional, por lei complementar.$-1$lei federal nacional sobre
A criação, a incorporação, a fusão e o desmembramento de Municípios preservarão a continuidade e a unidade histórico-cultural do ambiente urbano, far-se-ão por lei estadual, obedecidos os requisitos previstos em lei complementar estadual, e dependerão de consulta prévia, mediante plebiscito, às populações diretamente interessadas.$-1$lei federal nacional sobre
estabelecer cultos religiosos ou igrejas, subvencioná-los, embaraçar-lhes o funcionamento ou manter com eles ou seus representantes relações de dependência ou aliança, ressalvada, na forma da lei, a colaboração de interesse público;$-1$lei federal nacional sobre
recusar fé aos documentos públicos;$20$ polícia ferroviária rodoviária anistia
criar distinções entre brasileiros ou preferências entre si.$-1$lei federal nacional sobre
É vedado à União, aos Estados, ao Distrito Federal e aos Municípios:$2$distrito estados municípios federal
os que atualmente lhe pertencem e os que lhe vierem a ser atribuídos;$-1$lei federal nacional sobre
as terras devolutas indispensáveis à defesa das fronteiras, das fortificações e construções militares, das vias federais de comunicação e à preservação ambiental, definidas em lei;$11$derivados petróleo lavra minerais
os lagos, rios e quaisquer correntes de água em terrenos de seu domínio, ou que banhem mais de um Estado, sirvam de limites com outros países, ou se estendam a território estrangeiro ou dele provenham, bem como os terrenos marginais e as praias fluviais;$15$transporte navegação marítima fluviais
as ilhas fluviais e lacustres nas zonas limítrofes com outros países; as praias marítimas; as ilhas oceânicas e as costeiras, excluídas, destas, as áreas referidas no art. 26, II;$15$transporte navegação marítima fluviais
os recursos naturais da plataforma continental e da zona econômica exclusiva;$15$transporte navegação marítima fluviais
o mar territorial;$15$transporte navegação marítima fluviais
os terrenos de marinha e seus acrescidos;$15$transporte navegação marítima fluviais
os potenciais de energia hidráulica;$11$derivados petróleo lavra minerais
os recursos minerais, inclusive os do subsolo;$11$derivados petróleo lavra minerais
as cavidades naturais subterrâneas e os sítios arqueológicos e pré-históricos;$11$derivados petróleo lavra minerais
as terras tradicionalmente ocupadas pelos índios.$11$derivados petróleo lavra minerais
São bens da União:$37$bens fortunas resoluções legislativos
É assegurada, nos termos da lei, aos Estados, ao Distrito Federal e aos Municípios, bem como a órgãos da administração direta da União, participação no resultado da exploração de petróleo ou gás natural, de recursos hídricos para fins de geração de energia elétrica e de outros recursos minerais no respectivo território, plataforma continental, mar territorial ou zona econômica exclusiva, ou compensação financeira por essa exploração.$2$distrito estados municípios federal
A faixa de até cento e cinqüenta quilômetros de largura, ao longo das fronteiras terrestres, designada como faixa de fronteira, é considerada fundamental para defesa do território nacional, e sua ocupação e utilização serão reguladas em lei.$-1$lei federal nacional sobre
manter relações com Estados estrangeiros e participar de organizações internacionais;$-1$lei federal nacional sobre
declarar a guerra e celebrar a paz;$-1$lei federal nacional sobre
assegurar a defesa nacional;$-1$lei federal nacional sobre
permitir, nos casos previstos em lei complementar, que forças estrangeiras transitem pelo território nacional ou nele permaneçam temporariamente;$-1$lei federal nacional sobre
decretar o estado de sítio, o estado de defesa e a intervenção federal;$32$sítio estado defesa intervenção
autorizar e fiscalizar a produção e o comércio de material bélico;$15$transporte navegação marítima fluviais
